Genre,Artist,Artist ID,Collaborator,Collaborator ID,Album,Album Type,Album ID
blues,Muddy Waters,4y6J8jwRAwO4dssiSmN91R,Johnny Winter,2ODUxmFxJSyvGiimNhMHbO,"Breakin' It Up, Breakin' It Down",album,3UvsmcrWPiyiLlm4Bp6Xbl
blues,Muddy Waters,4y6J8jwRAwO4dssiSmN91R,Memphis Slim,5JuPv0rJXe5aWNTgu8YVqZ,Chicago Blues Masters: Muddy Waters And Memphis Slim (Volume 1),album,6ViVhYUwZYqDeI0KWT1Rm2
blues,Steppenwolf,1WRM9i067hd2ujxxi8FI3m,John Kay,3IJv5pAua8t2Q5FP79TXOt,Steppenwolf at 50,album,42l5WHtAL3J5G71J38acvj
blues,Steppenwolf,1WRM9i067hd2ujxxi8FI3m,John Kay,3IJv5pAua8t2Q5FP79TXOt,Live in London,album,0lxD2XeDcWGmfEaXahBm9q
blues,Steppenwolf,1WRM9i067hd2ujxxi8FI3m,John Kay,3IJv5pAua8t2Q5FP79TXOt,Live in Louisville,album,4Ju7rRvUF8rNXHdDq83thS
blues,Steppenwolf,1WRM9i067hd2ujxxi8FI3m,John Kay,3IJv5pAua8t2Q5FP79TXOt,Live at 25 Silver Anniversary,album,4rDhMQ7PVO3ZzKDANeU4iJ
blues,Gary Clark Jr.,01aC2ikO4Xgb2LUpf9JfKp,Steve Jablonsky,5Il8YjuVAWkWNH2xgjFMpF,Deepwater Horizon Original Motion Picture Soundtrack,album,1sk6xVfdbnSayzg2E3Flc0
blues,Gary Clark Jr.,01aC2ikO4Xgb2LUpf9JfKp,Jon Batiste,0eRbECAGCLLiTyVXPBRexU,Ohio,single,0GvYqatNTFDOB4qxoW27t2
blues,Gary Clark Jr.,01aC2ikO4Xgb2LUpf9JfKp,Junkie XL,5svDnd8joFhbpbA3Ar0CfN,Come Together,single,1FA0rfTpK5dost6Zk4pxjC
blues,Gary Clark Jr.,01aC2ikO4Xgb2LUpf9JfKp,Jam in the Van,1CUVxHzaFXiqedLmCt1pKa,Jam in the Van - Gary Clark Jr.,single,4u72UaHnpys49WCQxrdJbq
blues,Sonic Youth,5UqTO8smerMvxHYA5xsXb6,Tim Barnes,0TfTrL6yUrMLWfqQOo56ZO,Koncertas Stan Brakhage Prisiminimui (Syr 6),album,4O9Q6zifoYyRv8uH9J6IFw
blues,Sonic Youth,5UqTO8smerMvxHYA5xsXb6,I.C.P.,5eXK3up8RdeZ3POQcEhQZx,In The Fishtank 9,album,4Li7E1pYn4mKX6CaPq6QKk
blues,Thin Lizzy,6biWAmrHyiMkX49LkycGqQ,Phil Lynott,7yVrX2XZQ8eaRiD1ykz0H7,Whiskey In The Jar,album,47sgrLlnI7EoQmZlWkPKrD
blues,Buddy Guy,2gCsNOpiBaMNh20jQ5prf0,Junior Wells,78CBFzwo7wwNaaTYVP5btK,Buddy And The Juniors,album,3Ffq2zUrqdT3yf2jt5l5Vs
blues,Joe Bonamassa,2SNzxY1OsSCHBLVi77mpPQ,Beth Hart,30TrHDLNCKQVTYWOn9QqOC,Black Coffee,album,2jjZQU9uBfmnGDtCFA7qAj
blues,Ted Nugent,21ysNsPzHdqYN2fQ75ZswG,The Amboy Dukes,5cVLuEqb7aOHuzwssXHzWI,,album,6Pn2GSKGU1jgi3c3Ovannk
blues,Ted Nugent,21ysNsPzHdqYN2fQ75ZswG,The Amboy Dukes,5cVLuEqb7aOHuzwssXHzWI,,album,1iOzS34S1rtbw3n4mCJtov
blues,Ted Nugent,21ysNsPzHdqYN2fQ75ZswG,The Amboy Dukes,5cVLuEqb7aOHuzwssXHzWI,,album,3F6GkTXULVZdMUXWAWfryw
blues,Bad Company,5AEG63ajney2BoDXi0Vb84,K Zorro,0X6uWjZ1cUOy097MPD0Nut,Deferred Gratification,album,2u360dXpllf85uotbx2t5c
blues,Joe Walsh,5bDxAyJiTYBat1YnFJhvEK,James Gang,5hfOHpGMsi8O3DA0ROLGqF,The Best Of Joe Walsh & The James Gang (1969-1974),compilation,33hDdAF7FEjyMmtlkWOTgR
blues,Peter Frampton,0543y7yrvny4KymoaneT4W,Nanette Workman,4KM2fWVoNDDdgrKmk41Ygy,Grits & Cornbread,album,7pqNiPWbzAoPsG5Q4LBAKr
blues,Peter Frampton,0543y7yrvny4KymoaneT4W,Brian May,2NcbLU1bW55eahD0UgD7U3,HAMLET SOUNDTRACK,album,6LmRY79jso5yEZdCl2I1td
blues,Peter Frampton,0543y7yrvny4KymoaneT4W,Brian May,2NcbLU1bW55eahD0UgD7U3,Hamlet Soundtrack,album,4VuX4DU2dNc1TknqdxzOtd
blues,The Kills,5BYuBzqmTXwUDw2rYkwExr,Equiknoxx Music,4Q9p506QM4Bv09Ryns2qRG,Steppin Razor (Equiknoxx Music Remix),single,18AJXoVbsQspigtLzyLs0X
blues,The Yardbirds,2lxX1ivRYp26soIavdG9bX,Sonny Boy Williamson II,69VgCcXFV59QuQWEXSTxfK,Live In London,album,3tj9tjb3xw4fdgoWXrXWaF
blues,The Yardbirds,2lxX1ivRYp26soIavdG9bX,Sonny Boy Williamson II,69VgCcXFV59QuQWEXSTxfK,Sonny Boy Williamson & The Yardbirds (Live),album,3Te1HprKD9jZxBRuIt0cwa
blues,The Black Crowes,5krkohEVJYw0qoB5VWwxaC,Jimmy Page,55bGuHb50r5c0PeqqMeNBV,Live at the Greek,album,4LgSNfHfSLGEB0EufP9aIB
blues,Bonnie Raitt,4KDyYWR7IpxZ7xrdYbKrqY,Mavis Staples,0cTSCsVx04SSht9V6cpKN0,Turn Me Around (Live),single,6A9ifUBdLyVFDsJ3EhJUU0
blues,Carlos Santana,7yGQgQiiKpg2k00JXf8hJk,John McLaughlin,4v0R1feRiuCDch7aAheVhY,Live At Montreux 2011: Invitation To Illumination,album,09Om0AKS0XsyVYvOt792zQ
blues,Carlos Santana,7yGQgQiiKpg2k00JXf8hJk,Alice Coltrane,0oKYiTD5CdNbrofRvM1dIr,Illuminations,album,2uikR6eZ1HzoGH4Ki6eneU
blues,Carlos Santana,7yGQgQiiKpg2k00JXf8hJk,Buddy Miles,2E9nO9Zav9FjjlFVVtMWdw,Carlos Santana & Buddy Miles! Live!,album,6CKDrpQgDvXkCHcqOzugcC
blues,Carlos Santana,7yGQgQiiKpg2k00JXf8hJk,Seun Kuti,1GQur7dDvAWhKT9u9YwBJZ,Black Times,album,6e6eXRU1Tb5ClhBRNtRcxK
blues,Derek & The Dominos,2rc78XDH9zuJP6bm78lU8Z,Eric Clapton,6PAt558ZEZl0DmdXlnjMgD,Eric Clapton Blues,compilation,5fc5MUpBCshdRkcHFhcQLm
blues,Ty Segall,58XGUNsRNu3cVOIOYk5chx,White Fence,5gH9MJvoI7pN9bohESzYaA,Joy,album,0B6wtmz8ldrcTIAulfxENe
blues,Ty Segall,58XGUNsRNu3cVOIOYk5chx,White Fence,5gH9MJvoI7pN9bohESzYaA,Hair,album,1CbEjRtaPQ1EKjYUSxf73F
blues,Ty Segall,58XGUNsRNu3cVOIOYk5chx,Black Time,3iYHbSsTg6iQrjAcF56Soj,Split LP,album,6OKJkq6u7lebTYq9sUMl7X
blues,Ty Segall,58XGUNsRNu3cVOIOYk5chx,Mikal Cronin,6QobJ3vnalBTlsdOrvQTIt,Reverse Shark Attack,album,4cN3aqYuoMLhiAURSElAWr
blues,Free,2e53aHBQdCMKWqHDuyJsjC,Paul Kossoff,3RWZcKPLfAHGMwQ6prAnXP,Molten Gold: The Anthology,album,26LvbRlH8PMHoCtA7IYI6Z
blues,Tedeschi Trucks Band,2gFsmDBM0hkoZPmrO5EdyO,Sharon Jones & The Dap-Kings,6LufpoVlIYKQCu9Gjpk8B7,Live from Spotify NYC,album,1xQfkhLFq2UGARqyz8Ajbm
blues,Manfred Mann's Earth Band,2utNxkLhreF1oIfO8kQT3q,Manfred Mann Chapter Three,4Obxlsc4O0Q2Q36ugS7fbN,Odds & Sods: Mis-Takes & Out-Takes,album,6b4N0emIR67Bgu4SFJ7hUM
blues,Manfred Mann's Earth Band,2utNxkLhreF1oIfO8kQT3q,Chris Thompson,1NMrkFHZakHLMMD30DCmb3,Criminal Tango,album,4KmQhkpwpL39cKgB6rQuv0
blues,Keb' Mo',6iDaoPZVgxrTkndDCisX8F,Taj Mahal,1aTDTChWWyiJH3SEnYrdVp,TajMo,album,3NF642glRZZKf3Ng96eMfX
blues,Jerry Garcia,3QDaXfnxfQqqJQK5lSdjLN,Old & In The Way,6SQPD9fKxRhndxj9pzTEh9,"The Boarding House, April 16th 1973 (Live)",album,71qKSrm7q7Rt0J231oDPjZ
blues,Jerry Garcia,3QDaXfnxfQqqJQK5lSdjLN,Hart Valley Drifters,7vBzjAyp4JCqLnF7Uq9fiy,Folk Time,album,5C0iwKW78A2KMAKzpeUdfO
blues,Jerry Garcia,3QDaXfnxfQqqJQK5lSdjLN,Merl Saunders,0mOvsKSG9z0W7C5InpxjMw,Keystone Companions: The Complete 1973 Fantasy Recordings,album,52mJnEQqtenTE08e5sviCB
blues,Jerry Garcia,3QDaXfnxfQqqJQK5lSdjLN,David Grisman,5udgy2xk333j33hKnwDz8O,The Pizza Tapes Extra Large Edition,album,3OPcC4SQ7Xk7dBGOtTVNOU
blues,Jerry Garcia,3QDaXfnxfQqqJQK5lSdjLN,Merl Saunders,0mOvsKSG9z0W7C5InpxjMw,Well-Matched: The Best Of Merl Saunders & Jerry Garcia,album,0fRykych4KHFuVlcuHLIdI
blues,Jerry Garcia,3QDaXfnxfQqqJQK5lSdjLN,David Grisman,5udgy2xk333j33hKnwDz8O,Been All Around This World,album,1hzq9EGISX90ZV9rJzNBqE
blues,Jerry Garcia,3QDaXfnxfQqqJQK5lSdjLN,David Grisman,5udgy2xk333j33hKnwDz8O,Grateful Dawg The Original Motion Picture Soundtrack,album,0gMyDMGizWUXK0L0o6z0c1
blues,Jerry Garcia,3QDaXfnxfQqqJQK5lSdjLN,David Grisman,5udgy2xk333j33hKnwDz8O,The Pizza Tapes,album,0yXWEfqWaRrOEebmXriutZ
blues,Jerry Garcia,3QDaXfnxfQqqJQK5lSdjLN,Howard Wales,7Dv2lTM6vIIkM7VgFkMVzt,Side Trips: Volume One (Live),album,09TxQK482uu1k0q6BPLtU7
blues,Jerry Garcia,3QDaXfnxfQqqJQK5lSdjLN,David Grisman,5udgy2xk333j33hKnwDz8O,So What,album,3L7iYmtjYRKV6epPHEE6zk
blues,Jerry Garcia,3QDaXfnxfQqqJQK5lSdjLN,David Grisman,5udgy2xk333j33hKnwDz8O,Shady Grove,album,2BGRgCUXutehfvbcsW9zD8
blues,Jerry Garcia,3QDaXfnxfQqqJQK5lSdjLN,David Grisman,5udgy2xk333j33hKnwDz8O,Not For Kids Only,album,4aHVExUb9ZqOppOMAdp5aw
blues,Jerry Garcia,3QDaXfnxfQqqJQK5lSdjLN,David Grisman,5udgy2xk333j33hKnwDz8O,Jerry Garcia & David Grisman,album,03Z05UmS6iV6NlbfgXmfvI
blues,The Wood Brothers,6FxuPrpa8phaP3Xn73emhT,Amy Helm,4LBsb3buEAjllAzNraGYtU,Spotify Singles - Christmas,single,368NNDK6Sa5juhxmzYKpA6
blues,Mountain,7LCp4MN0SOIVWlssid9KyE,Leslie West,0ks4E3VJXDIRABtxz2IiBE,Live Hits,album,44KGQjQKk632vAhkX7IIdS
blues,Mountain,7LCp4MN0SOIVWlssid9KyE,Leslie West,0ks4E3VJXDIRABtxz2IiBE,The Man and the Mountain,album,7o3XOGq5glKXpRXmaVAaPJ
blues,Taj Mahal,1aTDTChWWyiJH3SEnYrdVp,The Hula Blues Band,1zCI8Ya7GNsyVlMUvDnbh9,Taj Mahal & the Hula Blues Band: Live from Kauai,album,5TwkXJeaiFZgXlhR170pBV
blues,Taj Mahal,1aTDTChWWyiJH3SEnYrdVp,The Blind Boys Of Alabama,5TVL4FXEntBYZb3ujyt6fH,Talkin' Christmas!,album,7GZgbKU1vzumOH7PzUaVgN
blues,Taj Mahal,1aTDTChWWyiJH3SEnYrdVp,N. Ravikiran,1hLUGkZvkUxmwCNpPJg9w5,Mumtaz Mahal,album,4fMOFLqTNVT3fNPa5wKJGe
blues,Taj Mahal,1aTDTChWWyiJH3SEnYrdVp,The Hula Blues Band,6fkz7DwRkofWxdVfhGHv1u,Hanapepe Dream,album,0q5sd0FxBZRLSnw51H76vc
blues,Taj Mahal,1aTDTChWWyiJH3SEnYrdVp,Toumani Diabat,2nCACYdIndYchzX4bxLcTW,Kulanjan,album,42wmp98KoLRejLnIUX47Zu
blues,Susan Tedeschi,5Ws3s6lSP4Un8kQf8CrAta,Wynton Marsalis Septet,3cOaUqzZ7TYloRPGcuQnMY,I Wish I Knew How It Would Feel to Be Free (Edit),single,6lyEVnrPBLbqOx0WCa4lvE
blues,Susan Tedeschi,5Ws3s6lSP4Un8kQf8CrAta,Wynton Marsalis Septet,3cOaUqzZ7TYloRPGcuQnMY,United We Swing: Best of the Jazz at Lincoln Center Galas,album,3gnBw3cW4UqJjD0mCEXPlU
blues,Susan Tedeschi,5Ws3s6lSP4Un8kQf8CrAta,Wynton Marsalis Septet,3cOaUqzZ7TYloRPGcuQnMY,I Wish I Knew How It Would Feel to Be Free (feat. Susan Tedeschi and Derek Trucks),single,0PMgEriTuESYvHVGqRRBkh
blues,Elvin Bishop,2G1yVp387GlUf9yvLk6V11,Annie Sampson,2jB6x7w7bfISfSEfIdrSqd,Under the Moon,album,2I9fZgLOj4P9xpfSfVyRAD
pop,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,2CELLOS,6Fi8CHfO8WGtu3yO8c2Mc4,Perfect,single,5IEP2NdoJtkoThS0fkZmap
pop,Drake,3TVXtAsR1Inumwj472S9r4,Future,1RyvyyTE3xzB2ZywiAwp0i,What A Time To Be Alive,album,15QCBYjP6HwHvsff100UBx
pop,Bruno Mars,0du5cEVh5yTK9QJze8zA0C,Gucci Mane,13y7CgLHjMVRMDqxdx0Xdo,Wake Up in the Sky,single,7mkyc2BUahNfo0orKzqNGB
pop,Bruno Mars,0du5cEVh5yTK9QJze8zA0C,Cardi B,4kYSro6naA4h99UJvo89HB,Finesse (Remixes) [feat. Cardi B],single,5AVEtKtguEa8sqYhSj3zFW
pop,Bruno Mars,0du5cEVh5yTK9QJze8zA0C,Cardi B,4kYSro6naA4h99UJvo89HB,Finesse (Remix) [feat. Cardi B],single,3mumK2ar9b4JPhVOZR0V2p
pop,Bruno Mars,0du5cEVh5yTK9QJze8zA0C,David Guetta,1Cs0zKBU1kc0i8ypK3B9ai,Versace On The Floor (Bruno Mars vs. David Guetta),single,0yDiMZdbFwO5lGB9Dq5wlL
pop,Bruno Mars,0du5cEVh5yTK9QJze8zA0C,R3HAB,6cEuCEZu7PAE9ZSzLLc2oQ,24K Magic (R3hab Remix),single,1onK6XeDccA2NW6SlzQMNK
pop,Bruno Mars,0du5cEVh5yTK9QJze8zA0C,Gucci Mane,13y7CgLHjMVRMDqxdx0Xdo,That's What I Like (feat. Gucci Mane) [Remix],single,1z4Zl2hcCiRyB4uIPeqEfr
pop,Bruno Mars,0du5cEVh5yTK9QJze8zA0C,Alan Walker,7vk5e3vY1uw9plTHJAMwjN,That's What I Like (Alan Walker Remix),single,6LD3J50OxLEQbAB8ahoj1S
pop,Bruno Mars,0du5cEVh5yTK9QJze8zA0C,BLVK JVCK,32IXja3Y6CPvnAtTHD2bWg,That's What I Like (BLVK JVCK Remix),single,0219JhsyibMkftKsI94Mv1
pop,Bruno Mars,0du5cEVh5yTK9QJze8zA0C,PARTYNEXTDOOR,2HPaUgqeutzr3jx5a9WyDV,That's What I Like (PARTYNEXTDOOR Remix),single,2xclonI4faQWl6lhqecGM5
pop,Calvin Harris,7CajNmpbOovFoOoasH2HaY,benny blanco,5CiGnKThu5ctn9pBxv7DGa,I Found You (with Calvin Harris),single,3jfSJj7tHJxk1a4i2KZt9F
pop,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,Black Panther The Album Music From And Inspired By,album,3pLdWdkj83EYfDN6H2N8MR
pop,Shawn Mendes,7n2wHs1TKAczGzO7Dd2rGr,Zedd,2qxJFvFYMEDqd7ui6kSAcq,Lost In Japan (Remix),single,3ynoYncFXzo2OfPT8j93Pw
pop,Shawn Mendes,7n2wHs1TKAczGzO7Dd2rGr,Khalid,6LuN9FCkKOj5PcnpouEgny,Youth (feat. Khalid) [Acoustic],single,4isVpf6YdUnasFGx0RYFFD
pop,Shawn Mendes,7n2wHs1TKAczGzO7Dd2rGr,NOTD,5jAMCwdNHWr7JThxtMuEyy,There's Nothing Holdin' Me Back (NOTD Remix),single,5DqFC6RRbyb7mAvrqVTb8m
pop,Selena Gomez,0C8ZW7ezQVs4URX5aX7Kqx,DJ Snake,540vIaP2JwjQb9dm3aArA4,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",single,0ZHyvPke0EcVt6rYA8Ins3
pop,Selena Gomez,0C8ZW7ezQVs4URX5aX7Kqx,Anki,6IDgN356to8svgrWLUAIoC,Back To You (Anki Remix),single,3uMbeYao2NJVBP464pehxU
pop,Selena Gomez,0C8ZW7ezQVs4URX5aX7Kqx,Joey Pecoraro,44insiIQApkRaCMIbuaISJ,Back To You (Joey Pecoraro Remix),single,5YOxoeO5DRUWEBbDt9A3jU
pop,Selena Gomez,0C8ZW7ezQVs4URX5aX7Kqx,Riton,7i9j813KFoSBMldGqlh2Z1,Back To You (Riton & Kah-Lo Remix),single,5vhQsXg5ehhfYN6bJpqYNR
pop,Selena Gomez,0C8ZW7ezQVs4URX5aX7Kqx,Marshmello,64KEffDW9EtZ1y2vBYgq8T,Wolves (MOTi Remix),single,4hGMzbGeYp1ukJWIgXobme
pop,Selena Gomez,0C8ZW7ezQVs4URX5aX7Kqx,Marshmello,64KEffDW9EtZ1y2vBYgq8T,Wolves (Owen Norton Remix),single,0l4ImwpCLvQqWPoUGoJg0c
pop,The Chainsmokers,69GGBxA162lTqCwzJG5jLp,Kelsea Ballerini,3RqBeV12Tt7A8xH3zBDDUF,This Feeling - Remixes,single,6ZJOq4GwzlYEh00Hw94f2s
pop,The Chainsmokers,69GGBxA162lTqCwzJG5jLp,Drew Love,76yeOnINtQSXyoEHbkYmtY,Somebody - Remixes,single,3i2JOacHRxFzMvvbNtaTjL
pop,The Chainsmokers,69GGBxA162lTqCwzJG5jLp,Coldplay,4gzpq5DPGxSnKTe4SA8HAU,Something Just Like This (Tokyo Remix),single,2i3pQGt2uzVfWL8LeFewmI
pop,The Chainsmokers,69GGBxA162lTqCwzJG5jLp,Coldplay,4gzpq5DPGxSnKTe4SA8HAU,Something Just Like This (Remix Pack),single,4uRfYhBBaSX8N3amojmMBE
pop,The Chainsmokers,69GGBxA162lTqCwzJG5jLp,Coldplay,4gzpq5DPGxSnKTe4SA8HAU,Something Just Like This,single,7IzpJkWQqgz1BTutQvSitX
pop,The Chainsmokers,69GGBxA162lTqCwzJG5jLp,XYL,6ioOEWNNGK40H8xrGj6XPW,Setting Fires (Remixes),single,2STjWMmq8CwbLKvvMua7wG
pop,Kanye West,5K4W6rqBFWDnAN6FQUkS6x,KIDS SEE GHOSTS,2hPgGN4uhvXAxiXQBIXOmE,KIDS SEE GHOSTS,album,6pwuKxMUkNg673KETsXPUV
pop,Post Malone,246dkjvS1zLTtiykXe5h60,Swae Lee,1zNqQNIdeOUZHb8zbZRFMX,Sunflower (Spider-Man: Into the Spider-Verse),single,47LpgGVshd0tbFSbm9tTLb
pop,Post Malone,246dkjvS1zLTtiykXe5h60,Nicky Jam,1SupJlEpv7RS2tPNRaHViT,rockstar (Remix),single,7zoRgdMDAV1J7N4tfmnwtF
pop,Post Malone,246dkjvS1zLTtiykXe5h60,Quavo,0VRj0yCOv2FXJNP47XQnx5,Congratulations (Remix),single,3oeiU8nG5eDm5YPpDvK6eS
pop,Post Malone,246dkjvS1zLTtiykXe5h60,Tisto,2o5jDhtHVPhrJdv3cEQ99Z,Jackie Chan (Laidback Luke Remix),single,7GJxlTPa1bpPANACy83T2M
pop,Migos,6oMuImdp5ZcFhWP0ESe6mG,Young Thug,50co4Is1HCEo8bhOyUWKpn,MigoThuggin,album,4Rj8KShBw1IrBW3A7wsEmi
pop,Migos,6oMuImdp5ZcFhWP0ESe6mG,Gucci Mane,13y7CgLHjMVRMDqxdx0Xdo,The Green Album,album,6r9ryZTveNqFVOmoN0LEum
pop,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,BLACKPINK,41MozSoPIsD1dJM0CLPjZF,Kiss And Make Up,single,2HUgmAz7PymVOtcW7erjXZ
pop,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,Silk City,2X97ZAqRKRMYFIDqtvGgGc,Electricity (with Dua Lipa),single,429B3se6xtZuvblNnS2iy7
pop,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,Calvin Harris,7CajNmpbOovFoOoasH2HaY,One Kiss (with Dua Lipa) [Remixes],single,5vH3ugictBcayQWRWgfvpN
pop,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,Calvin Harris,7CajNmpbOovFoOoasH2HaY,One Kiss (with Dua Lipa),single,7GEzhoTiqcPYkOprWQu581
pop,Chris Brown,7bXgB6jMjp9ATFy66eO08Z,Tyga,5LHRHt1k9lMyONurDHEdrp,Fan of A Fan The Album,album,7mFfcq5Q8HNsVIpPakIfGx
pop,Wiz Khalifa,137W8MRPWKqSmrBGDBFSop,Juicy J,5gCRApTajqwbnHHPbr2Fpi,TGOD Mafia: Rude Awakening,album,3P1WdAowIPgM7mcbS5BOhG
pop,Wiz Khalifa,137W8MRPWKqSmrBGDBFSop,Juicy J,5gCRApTajqwbnHHPbr2Fpi,Taylor Gang 2,album,0lwOJ1SKfBXsWm1iNkKlAd
pop,Wiz Khalifa,137W8MRPWKqSmrBGDBFSop,Juicy J,5gCRApTajqwbnHHPbr2Fpi,Taylor Gang,album,3o80QP1GHemIlkH3RzLD3s
pop,Future,1RyvyyTE3xzB2ZywiAwp0i,Juice WRLD,4MCBfE4596Uoi2O4DtmEMz,Future & Juice WRLD Present... WRLD ON DRUGS,album,6P9PZjWXoCRF5b66BafPKY
pop,Future,1RyvyyTE3xzB2ZywiAwp0i,Lil Wayne,55Aa2cqylxrFIXC767Z865,SUPERFLY (Original Motion Picture Soundtrack),album,0C0Vs4XobImmqpr6kIasde
pop,Future,1RyvyyTE3xzB2ZywiAwp0i,Young Thug,50co4Is1HCEo8bhOyUWKpn,SUPER SLIMEY,album,0US0Bhn0oOLwVqXVnz0HDb
pop,Future,1RyvyyTE3xzB2ZywiAwp0i,Gucci Mane,13y7CgLHjMVRMDqxdx0Xdo,Zone,album,2nB4hPkIT80DFtf7lHyviw
pop,Future,1RyvyyTE3xzB2ZywiAwp0i,Zaytoven,1mceaxtjWdEmwoDVAlkC41,Beast Mode,album,7mIUMJdqkFl6p4VclbP5tQ
pop,Camila Cabello,4nDoRrQiYLoBzwC5BhVJzF,Swae Lee,1zNqQNIdeOUZHb8zbZRFMX,Real Friends,single,61rwEPg49tCJFTXzyWgxJP
pop,Camila Cabello,4nDoRrQiYLoBzwC5BhVJzF,Bazzi,4GvEc3ANtPPjt1ZJllr5Zl,Beautiful (feat. Camila Cabello),single,6hCR3zQtRH0IgookOYt771
pop,Camila Cabello,4nDoRrQiYLoBzwC5BhVJzF,Pharrell Williams,2RdwBSPQiwcmiDo9kixcl8,Sangria Wine,single,5VsvdqQIGswqgLqRCfST0e
pop,Camila Cabello,4nDoRrQiYLoBzwC5BhVJzF,Kane Brown,3oSJ7TBVCWMDMiYjXNiCKE,Never Be the Same (feat. Kane Brown),single,2BAqpci48cWxxLwIDqjPRU
pop,Camila Cabello,4nDoRrQiYLoBzwC5BhVJzF,Grey,4lDBihdpMlOalxy1jkUbPl,Crown (with Camila Cabello & Grey) [From Bright: The Album],single,3QB2VHZ40qHxyTHSEzqthX
pop,Camila Cabello,4nDoRrQiYLoBzwC5BhVJzF,Daddy Yankee,4VMYDCV2IEDYJArk749S6m,Havana (Remix),single,3g56eEg5YgMf3LZPHCMOx2
pop,Camila Cabello,4nDoRrQiYLoBzwC5BhVJzF,Major Lazer,738wLrAtLtCtFOLvQBXOXp,Know No Better (Afrojack Remix),single,30UkUk8I1atcoF8qxsWbpT
pop,Camila Cabello,4nDoRrQiYLoBzwC5BhVJzF,Major Lazer,738wLrAtLtCtFOLvQBXOXp,Know No Better (Remixes),single,30cBFG2VLjgEE2qJfZgy3P
pop,Camila Cabello,4nDoRrQiYLoBzwC5BhVJzF,Major Lazer,738wLrAtLtCtFOLvQBXOXp,Know No Better (feat. Travis Scott & Quavo) [Bad Bunny Remix],single,579Pj7pUHVB2YJlQdwLAXy
pop,Camila Cabello,4nDoRrQiYLoBzwC5BhVJzF,Major Lazer,738wLrAtLtCtFOLvQBXOXp,Know No Better (Bad Bunny Remix),single,0qFPLjhZuyJveOlfqm2Yhp
pop,Camila Cabello,4nDoRrQiYLoBzwC5BhVJzF,Major Lazer,738wLrAtLtCtFOLvQBXOXp,Know No Better (feat. Quavo),single,6gWpfkaPUY3jCRJfw9F6Xv
pop,Sam Smith,2wY79sveU1sp5g7SokKOiI,Calvin Harris,7CajNmpbOovFoOoasH2HaY,Promises (with Sam Smith) [Extended Mix],single,4AwR1DaHIy0Pf6OxGBbuph
pop,Sam Smith,2wY79sveU1sp5g7SokKOiI,Calvin Harris,7CajNmpbOovFoOoasH2HaY,Promises (with Sam Smith) [Remixes],single,7g15PlMnaKmFMUsSpR8aZt
pop,Sam Smith,2wY79sveU1sp5g7SokKOiI,Brandi Carlile,2sG4zTOLvjKG1PSoOyf5Ej,Party Of One (feat. Sam Smith),single,4W61XWkIAxG9kVVp6FbZ47
pop,Sam Smith,2wY79sveU1sp5g7SokKOiI,Calvin Harris,7CajNmpbOovFoOoasH2HaY,Promises (with Sam Smith),single,2tpWgbBdzjkaJVJzR4T8y1
pop,Sam Smith,2wY79sveU1sp5g7SokKOiI,Friction,5xdizdgbQQvGAgAolGhpXr,"Baby, You Make Me Crazy (Friction Remix)",single,0Mp39ZoldAuEs94G6lBoRs
pop,Sam Smith,2wY79sveU1sp5g7SokKOiI,Galantis,4sTQVOfp9vEMCemLw50sbu,Too Good At Goodbyes (Galantis Remix),single,44488v6jy17wW86b9auor5
pop,Sam Smith,2wY79sveU1sp5g7SokKOiI,Snakehips,2FwJwEswyIUAljqgjNSHgP,Too Good At Goodbyes (Snakehips Remix),single,5SeUaZnTVgMUYl38TYJXMy
pop,Justin Timberlake,31TPClRtHm23RisEBtV3X7,Mitchell Owens,68O42VkbHuzQRQ7MwtcaNW,The Book of Love (Original Motion Picture Soundtrack),album,2H8u9DigrbmhweDlLr8twg
pop,Justin Timberlake,31TPClRtHm23RisEBtV3X7,Anna Kendrick,6xfqnpe2HnLVUaYXs2F8YS,True Colors,single,7M83W7iXqtZ2qjYCOXvgWj
pop,Justin Timberlake,31TPClRtHm23RisEBtV3X7,James Fauntleroy,5ooSG9S0glqP5ZrqqaHBvT,Mirrors,single,7eXFv88lojbabC4jkvjAAl
pop,Justin Timberlake,31TPClRtHm23RisEBtV3X7,Michael Jackson,3fMbdgg4jU18AjLCKBhRSm,Love Never Felt So Good (David Morales and Eric Kupper Def Mix),single,3dfI9hHNfOeLKtYbk6HIXR
pop,J. Cole,6l3HvQ5sa6mXTsMTB19rO5,JID,6U3ybJ9UHNKEdsH7ktGBZ7,Off Deez (with J. Cole),single,01xivfPywEKc14bzhbcWkc
pop,Marshmello,64KEffDW9EtZ1y2vBYgq8T,Bastille,7EQ0qTo7fWT7DPxmxtSYEc,Happier (Stripped),single,5VqnU8anFTGqsFQvAXKx6l
