Artist,Artist_id,ArtistColab,ArtistColab_id,Song,Song_id
Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,Imanos,26fsavNxrXVdRK7wL3jZKb,Bang Bang - Imanos & Gramercy Remix,4dmV2gPpMDF9CtXJBSS3Vm
Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,Gramercy,6sTJFsZUkAAeoyLOlXkSof,Bang Bang - Imanos & Gramercy Remix,4dmV2gPpMDF9CtXJBSS3Vm
Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,Jessie J,2gsggkzM5R49q6jpPvazou,Bang Bang - Super Stylers Extended Mix,0shYFNAzN7p28WqIfmcQi9
Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Bang Bang - Super Stylers Extended Mix,0shYFNAzN7p28WqIfmcQi9
Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,Superstylers,5XDGvLfZrbqMrKnPbWKoxI,Bang Bang - Super Stylers Extended Mix,0shYFNAzN7p28WqIfmcQi9
Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,Jessie J,2gsggkzM5R49q6jpPvazou,Bang Bang - iLL BLU Mix Radio Edit,2FrQ7hNrPyxiK2i7Fwytzu
Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Bang Bang - iLL BLU Mix Radio Edit,2FrQ7hNrPyxiK2i7Fwytzu
Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,Jessie J,2gsggkzM5R49q6jpPvazou,Bang Bang - Dada Life Remix,29kGXAiD6JiuzXpme5cXLU
Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Bang Bang - Dada Life Remix,29kGXAiD6JiuzXpme5cXLU
Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,Dada Life,00sAT5YX8W3xNd1EuqyHw9,Bang Bang - Dada Life Remix,29kGXAiD6JiuzXpme5cXLU
Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,Jessie J,2gsggkzM5R49q6jpPvazou,Bang Bang - Kat Krazy Remix,3wmzSwXcZw3D93kqWeFp9H
Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Bang Bang - Kat Krazy Remix,3wmzSwXcZw3D93kqWeFp9H
Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,Kat Krazy,60PKQFvtGXaQWYfVixrrDk,Bang Bang - Kat Krazy Remix,3wmzSwXcZw3D93kqWeFp9H
Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,Jessie J,2gsggkzM5R49q6jpPvazou,Bang Bang - 3LAU Remix,4kXDTeaXTJGRlyGQ15fhvA
Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Bang Bang - 3LAU Remix,4kXDTeaXTJGRlyGQ15fhvA
Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,3LAU,4YLQaW1UU3mrVetC8gNkg5,Bang Bang - 3LAU Remix,4kXDTeaXTJGRlyGQ15fhvA
Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,Jessie J,2gsggkzM5R49q6jpPvazou,Bang Bang - Imanos & Gramercy Remix,1z3Q0Vv26kdsSc8KshjNWX
Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Bang Bang - Imanos & Gramercy Remix,1z3Q0Vv26kdsSc8KshjNWX
Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,Imanos,26fsavNxrXVdRK7wL3jZKb,Bang Bang - Imanos & Gramercy Remix,1z3Q0Vv26kdsSc8KshjNWX
Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,Gramercy,6sTJFsZUkAAeoyLOlXkSof,Bang Bang - Imanos & Gramercy Remix,1z3Q0Vv26kdsSc8KshjNWX
Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,Jessie J,2gsggkzM5R49q6jpPvazou,Bang Bang - Super Stylers Remix,2ZXwop8iShW8kkQwlReYu1
Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Bang Bang - Super Stylers Remix,2ZXwop8iShW8kkQwlReYu1
Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,Superstylers,5XDGvLfZrbqMrKnPbWKoxI,Bang Bang - Super Stylers Remix,2ZXwop8iShW8kkQwlReYu1
Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,Iggy Azalea,5yG7ZAZafVaAlMTeBybKAL,Problem,2f5KO9SZsSI0xCQeqe2DKD
Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,J Balvin,1vyhD5VmyZ7KMfW5gqLgo5,Problem,2f5KO9SZsSI0xCQeqe2DKD
Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,Jessie J,2gsggkzM5R49q6jpPvazou,Bang Bang,2VhPOtIQw2UpQmRVevdviU
Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Bang Bang,2VhPOtIQw2UpQmRVevdviU
Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,Iggy Azalea,5yG7ZAZafVaAlMTeBybKAL,Problem - Dawin Remix,0Ulu33I5L4zEg8VsrhsN8Z
Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,Dawin,46GXASE9LHzyssNqKOInUu,Problem - Dawin Remix,0Ulu33I5L4zEg8VsrhsN8Z
Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,Iggy Azalea,5yG7ZAZafVaAlMTeBybKAL,Problem - Noodles & Devastator Remix,05iCwrGpNg0bw1x5KR3a0C
Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,DJ Noodles,2PiTQ6K1uu6mW0RbtUxrA1,Problem - Noodles & Devastator Remix,05iCwrGpNg0bw1x5KR3a0C
Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,Devastator Devastator,7dQseGSZ659cIujpF3rhbn,Problem - Noodles & Devastator Remix,05iCwrGpNg0bw1x5KR3a0C
Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,Iggy Azalea,5yG7ZAZafVaAlMTeBybKAL,Problem - Kassiano Remix,3PKZWoO5nWyD3LXGeLcCoq
Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,KASSIANO,2MzzwDQ7n8wSGCJIqKJH5r,Problem - Kassiano Remix,3PKZWoO5nWyD3LXGeLcCoq
Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,Liz Gillies,7pLntWGInZPQxc4kXxzzjB,Santa Baby,6YJdPrH3i2POzu7hdHIRrb
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Tyga,5LHRHt1k9lMyONurDHEdrp,Dip (feat. Nicki Minaj),4hXDobvUaXyDFLnmecoY0z
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Tyga,5LHRHt1k9lMyONurDHEdrp,Dip (feat. Nicki Minaj),3PsoZpN3dpjnTwh9n76mDE
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Little Mix,3e7awlrlDSwF3iM0WBjGMp,Woman Like Me (feat. Nicki Minaj),6rrTr2HEAzlpC4KWZxF3S1
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Little Mix,3e7awlrlDSwF3iM0WBjGMp,Woman Like Me (feat. Nicki Minaj),1QvxF98hYDG7GtT7gTd03t
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Shane Hendrix,4y9J1Y45HWhRSlEdROVbR1,Party Like a Rockstar - Rap Version,3SHHY6SeGGg8QK8gGfM1P3
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Trina,4PrinKSrmILmo0kERG0Ogn,Party Like a Rockstar - Rap Version,3SHHY6SeGGg8QK8gGfM1P3
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,6ix9ine,7gZfnEnfiaHzxARJ2LeXrf,FEFE (feat. Nicki Minaj & Murda Beatz),2E124GmJRnBJuXbTb4cPUB
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Murda Beatz,3CbYyyd8wH3RT6t0jwpdzC,FEFE (feat. Nicki Minaj & Murda Beatz),2E124GmJRnBJuXbTb4cPUB
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,6ix9ine,7gZfnEnfiaHzxARJ2LeXrf,FEFE (feat. Nicki Minaj & Murda Beatz),2robgg0p9YjF9mc8NzhOSp
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Murda Beatz,3CbYyyd8wH3RT6t0jwpdzC,FEFE (feat. Nicki Minaj & Murda Beatz),2robgg0p9YjF9mc8NzhOSp
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Ella Mai,7HkdQ0gt53LP4zmHsL0nap,Boo'd Up (with Nicki Minaj & Quavo) - Remix,1kcEx8qhKKHjHkM4bj5s8F
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Quavo,0VRj0yCOv2FXJNP47XQnx5,Boo'd Up (with Nicki Minaj & Quavo) - Remix,1kcEx8qhKKHjHkM4bj5s8F
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Ella Mai,7HkdQ0gt53LP4zmHsL0nap,Boo'd Up (with Nicki Minaj & Quavo) - Remix,4Jn7TpoY0OBK0xGSm8QjRm
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Quavo,0VRj0yCOv2FXJNP47XQnx5,Boo'd Up (with Nicki Minaj & Quavo) - Remix,4Jn7TpoY0OBK0xGSm8QjRm
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,Bed (feat. Ariana Grande),1ZEm9cJC05rawV2tptNfTS
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,Bed (feat. Ariana Grande),7rdqfD1tr8cCX8gxNyhaHM
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Lil Wayne,55Aa2cqylxrFIXC767Z865,Rich Sex (feat. Lil Wayne),7kph8uPhOXHMfKzPJvIeah
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Lil Wayne,55Aa2cqylxrFIXC767Z865,Rich Sex (feat. Lil Wayne),7AwP8QpBt3p8sKyEaDWrjz
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Farruko,329e4yvIujISKGKz1BZZbO,Krippy Kush (feat. Travis Scott & Rvssian) - Travis Scott Remix,6HdVpbKJtp4EDpfli4fcOm
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Bad Bunny,4q3ewBCX7sLwd24euuV69X,Krippy Kush (feat. Travis Scott & Rvssian) - Travis Scott Remix,6HdVpbKJtp4EDpfli4fcOm
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,Krippy Kush (feat. Travis Scott & Rvssian) - Travis Scott Remix,6HdVpbKJtp4EDpfli4fcOm
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Rvssian,1fctva4kpRbg2k3v7kwRuS,Krippy Kush (feat. Travis Scott & Rvssian) - Travis Scott Remix,6HdVpbKJtp4EDpfli4fcOm
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Farruko,329e4yvIujISKGKz1BZZbO,Krippy Kush (feat. Travis Scott & Rvssian) - Travis Scott Remix,7k6bJvnFHLvWakhSqrDxD7
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Bad Bunny,4q3ewBCX7sLwd24euuV69X,Krippy Kush (feat. Travis Scott & Rvssian) - Travis Scott Remix,7k6bJvnFHLvWakhSqrDxD7
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,Krippy Kush (feat. Travis Scott & Rvssian) - Travis Scott Remix,7k6bJvnFHLvWakhSqrDxD7
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Rvssian,1fctva4kpRbg2k3v7kwRuS,Krippy Kush (feat. Travis Scott & Rvssian) - Travis Scott Remix,7k6bJvnFHLvWakhSqrDxD7
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Quality Control,6i392l38cR3uBPF0DbNs7S,She For Keeps,54XfD610d8GvHxyfW38u5t
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Quavo,0VRj0yCOv2FXJNP47XQnx5,She For Keeps,54XfD610d8GvHxyfW38u5t
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Farruko,329e4yvIujISKGKz1BZZbO,Krippy Kush - Remix,038kavjqUaGIYZL5lYocvX
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Bad Bunny,4q3ewBCX7sLwd24euuV69X,Krippy Kush - Remix,038kavjqUaGIYZL5lYocvX
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,21 Savage,1URnnhqYAYcrqrcwql10ft,Krippy Kush - Remix,038kavjqUaGIYZL5lYocvX
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Rvssian,1fctva4kpRbg2k3v7kwRuS,Krippy Kush - Remix,038kavjqUaGIYZL5lYocvX
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Farruko,329e4yvIujISKGKz1BZZbO,Krippy Kush - Remix,4EyIi7mtTzIqbErZZUUsRi
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Bad Bunny,4q3ewBCX7sLwd24euuV69X,Krippy Kush - Remix,4EyIi7mtTzIqbErZZUUsRi
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,21 Savage,1URnnhqYAYcrqrcwql10ft,Krippy Kush - Remix,4EyIi7mtTzIqbErZZUUsRi
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Rvssian,1fctva4kpRbg2k3v7kwRuS,Krippy Kush - Remix,4EyIi7mtTzIqbErZZUUsRi
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Lil Uzi Vert,4O15NlyKLIASxsJ0PrXPfz,The Way Life Goes (feat. Nicki Minaj & Oh Wonder) - Remix,6GNifiuBPrKFpwNBYnooFm
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Oh Wonder,5cIc3SBFuBLVxJz58W2tU9,The Way Life Goes (feat. Nicki Minaj & Oh Wonder) - Remix,6GNifiuBPrKFpwNBYnooFm
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Lil Uzi Vert,4O15NlyKLIASxsJ0PrXPfz,The Way Life Goes (feat. Nicki Minaj & Oh Wonder) - Remix,0ZTC28rEefrHFgmRyadTe0
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Oh Wonder,5cIc3SBFuBLVxJz58W2tU9,The Way Life Goes (feat. Nicki Minaj & Oh Wonder) - Remix,0ZTC28rEefrHFgmRyadTe0
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Major Lazer,738wLrAtLtCtFOLvQBXOXp,Run Up - Afrosmash Remix,4GOlq3EPHDzWzFijZ5Jcuj
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,PARTYNEXTDOOR,2HPaUgqeutzr3jx5a9WyDV,Run Up - Afrosmash Remix,4GOlq3EPHDzWzFijZ5Jcuj
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Yung L,5jW1p6bav4DYihIHewKBCq,Run Up - Afrosmash Remix,4GOlq3EPHDzWzFijZ5Jcuj
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Skales,1ixqGowpDM21RwyJmJ7hpv,Run Up - Afrosmash Remix,4GOlq3EPHDzWzFijZ5Jcuj
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Chopstix,167yXtyZFzoIEl4650nGkt,Run Up - Afrosmash Remix,4GOlq3EPHDzWzFijZ5Jcuj
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Major Lazer,738wLrAtLtCtFOLvQBXOXp,"Run Up - Sak Noel, Salvi & Arpa Remix",2tRVfWmQJIBiNsMUrQvUI4
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,PARTYNEXTDOOR,2HPaUgqeutzr3jx5a9WyDV,"Run Up - Sak Noel, Salvi & Arpa Remix",2tRVfWmQJIBiNsMUrQvUI4
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Konshens,3nwYsifpwrKmCIpw4i0HDW,"Run Up - Sak Noel, Salvi & Arpa Remix",2tRVfWmQJIBiNsMUrQvUI4
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Sak Noel,15jrieCvf3EklAScnD9kKl,"Run Up - Sak Noel, Salvi & Arpa Remix",2tRVfWmQJIBiNsMUrQvUI4
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Salvi,09M87xFMTKdsWJxpEWaiat,"Run Up - Sak Noel, Salvi & Arpa Remix",2tRVfWmQJIBiNsMUrQvUI4
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Arpa,0TYZYvhCa4WAROeHC0HdtQ,"Run Up - Sak Noel, Salvi & Arpa Remix",2tRVfWmQJIBiNsMUrQvUI4
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Major Lazer,738wLrAtLtCtFOLvQBXOXp,Run Up - Sub Focus Remix,2hvriNoaYqZRfwaKaxoBqD
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,PARTYNEXTDOOR,2HPaUgqeutzr3jx5a9WyDV,Run Up - Sub Focus Remix,2hvriNoaYqZRfwaKaxoBqD
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Sub Focus,0QaSiI5TLA4N7mcsdxShDO,Run Up - Sub Focus Remix,2hvriNoaYqZRfwaKaxoBqD
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Major Lazer,738wLrAtLtCtFOLvQBXOXp,Run Up - Big Fish Remix,3OoG37ZhZlymCkoe1WHPaL
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,PARTYNEXTDOOR,2HPaUgqeutzr3jx5a9WyDV,Run Up - Big Fish Remix,3OoG37ZhZlymCkoe1WHPaL
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Big Fish,7MAmAdNJ8JLL7JCHzIJkoo,Run Up - Big Fish Remix,3OoG37ZhZlymCkoe1WHPaL
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Major Lazer,738wLrAtLtCtFOLvQBXOXp,Run Up - Big Fish Remix,4QGLqes3PiTK7U9Ad7FB0k
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,PARTYNEXTDOOR,2HPaUgqeutzr3jx5a9WyDV,Run Up - Big Fish Remix,4QGLqes3PiTK7U9Ad7FB0k
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Big Fish,7MAmAdNJ8JLL7JCHzIJkoo,Run Up - Big Fish Remix,4QGLqes3PiTK7U9Ad7FB0k
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Drake,3TVXtAsR1Inumwj472S9r4,No Frauds,7KcGEssn7BnJdTgildK5y0
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Lil Wayne,55Aa2cqylxrFIXC767Z865,No Frauds,7KcGEssn7BnJdTgildK5y0
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Drake,3TVXtAsR1Inumwj472S9r4,No Frauds,2FBb2woQwTWMjs7Z5XGWvY
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Lil Wayne,55Aa2cqylxrFIXC767Z865,No Frauds,2FBb2woQwTWMjs7Z5XGWvY
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Lil Wayne,55Aa2cqylxrFIXC767Z865,Changed It,63NTlJWNS65JjsE3QJYr20
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Lil Wayne,55Aa2cqylxrFIXC767Z865,Changed It,4thAIXLkPWEcv7CrPwcQAE
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Gucci Mane,13y7CgLHjMVRMDqxdx0Xdo,Make Love,2KlDzyTJVmOlH1sVTuPcSF
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Gucci Mane,13y7CgLHjMVRMDqxdx0Xdo,Make Love,6LyAkwGteRnxGwS0njUzTi
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Jason Derulo,07YZf4WDAMNwqr4jfgOZ8y,Swalla (feat. Nicki Minaj & Ty Dolla $ign),3Hm7LdyYxUEDpwOEpDVGNL
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Ty Dolla $ign,7c0XG5cIJTrrAgEC3ULPiq,Swalla (feat. Nicki Minaj & Ty Dolla $ign),3Hm7LdyYxUEDpwOEpDVGNL
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Jason Derulo,07YZf4WDAMNwqr4jfgOZ8y,Swalla (feat. Nicki Minaj & Ty Dolla $ign),6kex4EBAj0WHXDKZMEJaaF
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Ty Dolla $ign,7c0XG5cIJTrrAgEC3ULPiq,Swalla (feat. Nicki Minaj & Ty Dolla $ign),6kex4EBAj0WHXDKZMEJaaF
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Major Lazer,738wLrAtLtCtFOLvQBXOXp,Run Up,0SujigeT7cxuxBfhN3eOcp
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,PARTYNEXTDOOR,2HPaUgqeutzr3jx5a9WyDV,Run Up,0SujigeT7cxuxBfhN3eOcp
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Mike WiLL Made-It,0NWbwDZY1VkRqFafuQm6wk,Black Barbies,3y9cCbnBn0zjkJa2YkOj70
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Mike WiLL Made-It,0NWbwDZY1VkRqFafuQm6wk,Black Barbies,70W3D7MXwM0R7RICtyEQRZ
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Mustard,0YinUQ50QDB7ZxSCLyQ40k,Don't Hurt Me,5Eg6N02CTSSbdthjVc7wLA
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Jeremih,3KV3p5EY4AvKxOlhGHORLg,Don't Hurt Me,5Eg6N02CTSSbdthjVc7wLA
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Mustard,0YinUQ50QDB7ZxSCLyQ40k,Don't Hurt Me,65KU2Q5Z4V1nPHAoedOqPs
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Jeremih,3KV3p5EY4AvKxOlhGHORLg,Don't Hurt Me,65KU2Q5Z4V1nPHAoedOqPs
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Drake,3TVXtAsR1Inumwj472S9r4,Truffle Butter,3keUgTGEoZJt0QkzTB6kHg
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Lil Wayne,55Aa2cqylxrFIXC767Z865,Truffle Butter,3keUgTGEoZJt0QkzTB6kHg
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Drake,3TVXtAsR1Inumwj472S9r4,Truffle Butter,6qwVQ7XmnH9zwmnkGvCCmJ
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Lil Wayne,55Aa2cqylxrFIXC767Z865,Truffle Butter,6qwVQ7XmnH9zwmnkGvCCmJ
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Jessie J,2gsggkzM5R49q6jpPvazou,Bang Bang - Dada Life Remix,3xe9TivPTTpAx6J9gU5U0r
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,Bang Bang - Dada Life Remix,3xe9TivPTTpAx6J9gU5U0r
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Dada Life,00sAT5YX8W3xNd1EuqyHw9,Bang Bang - Dada Life Remix,3xe9TivPTTpAx6J9gU5U0r
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Jessie J,2gsggkzM5R49q6jpPvazou,Bang Bang - Kat Krazy Extended Mix,7hvsluuSYKhm5Z9kHZbVC9
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,Bang Bang - Kat Krazy Extended Mix,7hvsluuSYKhm5Z9kHZbVC9
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Kat Krazy,60PKQFvtGXaQWYfVixrrDk,Bang Bang - Kat Krazy Extended Mix,7hvsluuSYKhm5Z9kHZbVC9
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Jessie J,2gsggkzM5R49q6jpPvazou,Bang Bang - 3LAU Extended Mix,0u3DTzhiksPtZADerkFKcO
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,Bang Bang - 3LAU Extended Mix,0u3DTzhiksPtZADerkFKcO
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,3LAU,4YLQaW1UU3mrVetC8gNkg5,Bang Bang - 3LAU Extended Mix,0u3DTzhiksPtZADerkFKcO
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Jessie J,2gsggkzM5R49q6jpPvazou,Bang Bang - Imanos & Gramercy Remix,4dmV2gPpMDF9CtXJBSS3Vm
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,Bang Bang - Imanos & Gramercy Remix,4dmV2gPpMDF9CtXJBSS3Vm
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Imanos,26fsavNxrXVdRK7wL3jZKb,Bang Bang - Imanos & Gramercy Remix,4dmV2gPpMDF9CtXJBSS3Vm
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Gramercy,6sTJFsZUkAAeoyLOlXkSof,Bang Bang - Imanos & Gramercy Remix,4dmV2gPpMDF9CtXJBSS3Vm
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Jessie J,2gsggkzM5R49q6jpPvazou,Bang Bang - Super Stylers Extended Mix,0shYFNAzN7p28WqIfmcQi9
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,Bang Bang - Super Stylers Extended Mix,0shYFNAzN7p28WqIfmcQi9
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Superstylers,5XDGvLfZrbqMrKnPbWKoxI,Bang Bang - Super Stylers Extended Mix,0shYFNAzN7p28WqIfmcQi9
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Jessie J,2gsggkzM5R49q6jpPvazou,Bang Bang - iLL BLU Mix Radio Edit,2FrQ7hNrPyxiK2i7Fwytzu
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,Bang Bang - iLL BLU Mix Radio Edit,2FrQ7hNrPyxiK2i7Fwytzu
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Jessie J,2gsggkzM5R49q6jpPvazou,Bang Bang - Dada Life Remix,29kGXAiD6JiuzXpme5cXLU
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,Bang Bang - Dada Life Remix,29kGXAiD6JiuzXpme5cXLU
Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,Dada Life,00sAT5YX8W3xNd1EuqyHw9,Bang Bang - Dada Life Remix,29kGXAiD6JiuzXpme5cXLU
